serverid,servername,gamescore,topn,ones,serverProbability,serverFrequency
403,Sergei Bubka,40-50,50,1,.25,4
403,Sergei Bubka,50-40,50,1,.66666669,6
408,Mate Pavic,0-0,50,1,.64999998,20
408,Mate Pavic,0-15,50,1,1,7
408,Mate Pavic,15-0,50,1,.61538464,13
408,Mate Pavic,15-15,50,1,.33333334,12
408,Mate Pavic,15-30,50,1,.5,8
408,Mate Pavic,15-40,50,1,.25,4
408,Mate Pavic,30-0,50,1,.625,8
408,Mate Pavic,30-15,50,1,.71428573,7
408,Mate Pavic,30-30,50,1,.83333331,6
408,Mate Pavic,30-40,50,1,1,2
408,Mate Pavic,40-0,50,1,.40000001,5
408,Mate Pavic,40-15,50,1,.625,8
408,Mate Pavic,40-30,50,1,.5,8
408,Mate Pavic,40-40,50,1,1,6
408,Mate Pavic,40-50,50,1,1,1
408,Mate Pavic,50-40,50,1,.5,6
410,Zhe Li,0-0,50,1,.625,16
410,Zhe Li,0-15,50,1,.5,6
410,Zhe Li,0-30,50,1,1,3
410,Zhe Li,15-0,50,1,.60000002,10
410,Zhe Li,15-15,50,1,.42857143,7
410,Zhe Li,15-30,50,1,.14285715,7
410,Zhe Li,15-40,50,1,.66666669,6
410,Zhe Li,30-0,50,1,.5,6
410,Zhe Li,30-15,50,1,.5,6
410,Zhe Li,30-30,50,1,.25,4
410,Zhe Li,30-40,50,1,.2857143,7
410,Zhe Li,40-0,50,1,.33333334,3
410,Zhe Li,40-15,50,1,.60000002,5
410,Zhe Li,40-30,50,1,.66666669,3
410,Zhe Li,40-40,50,1,.33333334,3
410,Zhe Li,40-50,50,1,.5,2
410,Zhe Li,50-40,50,1,.5,2
415,Olivier Rochus,0-0,50,1,.61500001,200
415,Olivier Rochus,0-15,50,1,.61038959,77
415,Olivier Rochus,0-30,50,1,.60000002,30
415,Olivier Rochus,0-40,50,1,.41666666,12
415,Olivier Rochus,15-0,50,1,.54471546,123
415,Olivier Rochus,15-15,50,1,.53398061,103
415,Olivier Rochus,15-30,50,1,.54545456,66
415,Olivier Rochus,15-40,50,1,.65714288,35
415,Olivier Rochus,30-0,50,1,.58208954,67
415,Olivier Rochus,30-15,50,1,.49397591,83
415,Olivier Rochus,30-30,50,1,.51282054,78
415,Olivier Rochus,30-40,50,1,.50819671,61
415,Olivier Rochus,40-0,50,1,.66666669,39
415,Olivier Rochus,40-15,50,1,.51851851,54
415,Olivier Rochus,40-30,50,1,.60606062,66
415,Olivier Rochus,40-40,50,1,.56140351,57
415,Olivier Rochus,40-50,50,1,.40000001,30
415,Olivier Rochus,50-40,50,1,.55000001,40
419,Arnaud Clement,0-0,50,1,.60000002,20
419,Arnaud Clement,0-15,50,1,.875,8
419,Arnaud Clement,0-30,50,1,0,1
419,Arnaud Clement,0-40,50,1,0,1
419,Arnaud Clement,15-0,50,1,.58333331,12
419,Arnaud Clement,15-15,50,1,.66666669,12
419,Arnaud Clement,15-30,50,1,.5,4
419,Arnaud Clement,15-40,50,1,1,2
419,Arnaud Clement,30-0,50,1,.42857143,7
419,Arnaud Clement,30-15,50,1,.58333331,12
419,Arnaud Clement,30-30,50,1,.71428573,7
419,Arnaud Clement,30-40,50,1,.75,4
419,Arnaud Clement,40-0,50,1,.66666669,3
419,Arnaud Clement,40-15,50,1,.625,8
419,Arnaud Clement,40-30,50,1,.5,8
419,Arnaud Clement,40-40,50,1,.85714287,7
419,Arnaud Clement,40-50,50,1,.5,2
419,Arnaud Clement,50-40,50,1,.5,6
421,Adrian Mannarino,0-0,50,1,.6160267,599
421,Adrian Mannarino,0-15,50,1,.54782611,230
421,Adrian Mannarino,0-30,50,1,.47115386,104
421,Adrian Mannarino,0-40,50,1,.67272729,55
421,Adrian Mannarino,15-0,50,1,.67391306,368
421,Adrian Mannarino,15-15,50,1,.60162604,246
421,Adrian Mannarino,15-30,50,1,.59183675,147
421,Adrian Mannarino,15-40,50,1,.59793812,97
421,Adrian Mannarino,30-0,50,1,.65322578,248
421,Adrian Mannarino,30-15,50,1,.62660944,233
421,Adrian Mannarino,30-30,50,1,.50574714,174
421,Adrian Mannarino,30-40,50,1,.58333331,144
421,Adrian Mannarino,40-0,50,1,.72222221,162
421,Adrian Mannarino,40-15,50,1,.63541669,192
421,Adrian Mannarino,40-30,50,1,.58860761,158
421,Adrian Mannarino,40-40,50,1,.57718122,149
421,Adrian Mannarino,40-50,50,1,.5925926,81
421,Adrian Mannarino,50-40,50,1,.60869563,115
422,Gastao Elias,0-0,50,1,.47368422,76
422,Gastao Elias,0-15,50,1,.55000001,40
422,Gastao Elias,0-30,50,1,.5,18
422,Gastao Elias,0-40,50,1,.66666669,9
422,Gastao Elias,15-0,50,1,.72222221,36
422,Gastao Elias,15-15,50,1,.53125,32
422,Gastao Elias,15-30,50,1,.66666669,24
422,Gastao Elias,15-40,50,1,.5,14
422,Gastao Elias,30-0,50,1,.46153846,26
422,Gastao Elias,30-15,50,1,.54838711,31
422,Gastao Elias,30-30,50,1,.56666666,30
422,Gastao Elias,30-40,50,1,.60000002,20
422,Gastao Elias,40-0,50,1,.75,12
422,Gastao Elias,40-15,50,1,.60000002,20
422,Gastao Elias,40-30,50,1,.40000001,25
422,Gastao Elias,40-40,50,1,.5925926,27
422,Gastao Elias,40-50,50,1,.5,14
422,Gastao Elias,50-40,50,1,.59090906,22
425,Ryan Shane,0-0,50,1,.58823532,17
425,Ryan Shane,0-15,50,1,.5714286,7
425,Ryan Shane,0-30,50,1,.66666669,3
425,Ryan Shane,0-40,50,1,0,1
425,Ryan Shane,15-0,50,1,.40000001,10
425,Ryan Shane,15-15,50,1,.40000001,10
425,Ryan Shane,15-30,50,1,.625,8
425,Ryan Shane,15-40,50,1,.66666669,3
425,Ryan Shane,30-0,50,1,.75,4
425,Ryan Shane,30-15,50,1,.60000002,5
425,Ryan Shane,30-30,50,1,.85714287,7
425,Ryan Shane,30-40,50,1,0,3
425,Ryan Shane,40-0,50,1,1,3
425,Ryan Shane,40-15,50,1,.33333334,3
425,Ryan Shane,40-30,50,1,.125,8
425,Ryan Shane,40-40,50,1,.5714286,7
425,Ryan Shane,40-50,50,1,.66666669,3
425,Ryan Shane,50-40,50,1,.80000001,5
426,Bernard Tomic,0-0,50,1,.63929892,1084
426,Bernard Tomic,0-15,50,1,.63171357,391
426,Bernard Tomic,0-30,50,1,.64583331,144
426,Bernard Tomic,0-40,50,1,.66666669,51
426,Bernard Tomic,15-0,50,1,.63439304,692
426,Bernard Tomic,15-15,50,1,.59481037,501
426,Bernard Tomic,15-30,50,1,.66891891,296
426,Bernard Tomic,15-40,50,1,.64393938,132
426,Bernard Tomic,30-0,50,1,.65375853,439
426,Bernard Tomic,30-15,50,1,.62666667,450
426,Bernard Tomic,30-30,50,1,.61475408,366
426,Bernard Tomic,30-40,50,1,.65044248,226
426,Bernard Tomic,40-0,50,1,.67595822,287
426,Bernard Tomic,40-15,50,1,.66666669,375
426,Bernard Tomic,40-30,50,1,.6257143,350
426,Bernard Tomic,40-40,50,1,.60791367,278
426,Bernard Tomic,40-50,50,1,.61428571,140
426,Bernard Tomic,50-40,50,1,.61187214,219
430,Martin Klizan,0-0,50,1,.55097365,873
430,Martin Klizan,0-15,50,1,.63265306,392
430,Martin Klizan,0-30,50,1,.47916666,144
430,Martin Klizan,0-40,50,1,.44,75
430,Martin Klizan,15-0,50,1,.6195426,481
430,Martin Klizan,15-15,50,1,.5986079,431
430,Martin Klizan,15-30,50,1,.55371898,242
430,Martin Klizan,15-40,50,1,.61702126,141
430,Martin Klizan,30-0,50,1,.57382548,298
430,Martin Klizan,30-15,50,1,.63116884,385
430,Martin Klizan,30-30,50,1,.64492756,276
430,Martin Klizan,30-40,50,1,.5945946,185
430,Martin Klizan,40-0,50,1,.65497077,171
430,Martin Klizan,40-15,50,1,.64569539,302
430,Martin Klizan,40-30,50,1,.55281693,284
430,Martin Klizan,40-40,50,1,.57805908,237
430,Martin Klizan,40-50,50,1,.55725193,131
430,Martin Klizan,50-40,50,1,.63043481,184
432,Peter Polansky,0-0,50,1,.59183675,49
432,Peter Polansky,0-15,50,1,.55000001,20
432,Peter Polansky,0-30,50,1,.22222222,9
432,Peter Polansky,0-40,50,1,.2857143,7
432,Peter Polansky,15-0,50,1,.68965518,29
432,Peter Polansky,15-15,50,1,.60000002,20
432,Peter Polansky,15-30,50,1,.30000001,10
432,Peter Polansky,15-40,50,1,.77777779,9
432,Peter Polansky,30-0,50,1,.5,20
432,Peter Polansky,30-15,50,1,.54545456,22
432,Peter Polansky,30-30,50,1,.69230771,13
432,Peter Polansky,30-40,50,1,.27272728,11
432,Peter Polansky,40-0,50,1,.30000001,10
432,Peter Polansky,40-15,50,1,.68421054,19
432,Peter Polansky,40-30,50,1,.33333334,15
432,Peter Polansky,40-40,50,1,.30769232,13
432,Peter Polansky,40-50,50,1,0,10
432,Peter Polansky,50-40,50,1,.5,4
434,Illya Marchenko,0-0,50,1,.59848487,132
434,Illya Marchenko,0-15,50,1,.6226415,53
434,Illya Marchenko,0-30,50,1,.60000002,20
434,Illya Marchenko,0-40,50,1,.5,8
434,Illya Marchenko,15-0,50,1,.51898736,79
434,Illya Marchenko,15-15,50,1,.63380283,71
434,Illya Marchenko,15-30,50,1,.68421054,38
434,Illya Marchenko,15-40,50,1,.75,16
434,Illya Marchenko,30-0,50,1,.58536583,41
434,Illya Marchenko,30-15,50,1,.7096774,62
434,Illya Marchenko,30-30,50,1,.68181819,44
434,Illya Marchenko,30-40,50,1,.69230771,26
434,Illya Marchenko,40-0,50,1,.41666666,24
434,Illya Marchenko,40-15,50,1,.63793105,58
434,Illya Marchenko,40-30,50,1,.74509805,51
434,Illya Marchenko,40-40,50,1,.58064514,31
434,Illya Marchenko,40-50,50,1,.66666669,18
434,Illya Marchenko,50-40,50,1,.55555558,27
440,Santiago Giraldo,0-0,50,1,.60117877,1018
440,Santiago Giraldo,0-15,50,1,.62469137,405
440,Santiago Giraldo,0-30,50,1,.625,152
440,Santiago Giraldo,0-40,50,1,.64912283,57
440,Santiago Giraldo,15-0,50,1,.56535947,612
440,Santiago Giraldo,15-15,50,1,.64423078,520
440,Santiago Giraldo,15-30,50,1,.60714287,280
440,Santiago Giraldo,15-40,50,1,.60544217,147
440,Santiago Giraldo,30-0,50,1,.61560696,346
440,Santiago Giraldo,30-15,50,1,.58333331,468
440,Santiago Giraldo,30-30,50,1,.58630139,365
440,Santiago Giraldo,30-40,50,1,.60000002,240
440,Santiago Giraldo,40-0,50,1,.65258217,213
440,Santiago Giraldo,40-15,50,1,.65417868,347
440,Santiago Giraldo,40-30,50,1,.58982038,334
440,Santiago Giraldo,40-40,50,1,.50177938,281
440,Santiago Giraldo,40-50,50,1,.52380955,168
440,Santiago Giraldo,50-40,50,1,.61421317,197
442,Chase Buchanan,0-0,50,1,.66666669,18
442,Chase Buchanan,0-15,50,1,.66666669,6
442,Chase Buchanan,0-30,50,1,1,2
442,Chase Buchanan,15-0,50,1,.41666666,12
442,Chase Buchanan,15-15,50,1,.72727275,11
442,Chase Buchanan,15-30,50,1,.80000001,5
442,Chase Buchanan,15-40,50,1,1,1
442,Chase Buchanan,30-0,50,1,.80000001,5
442,Chase Buchanan,30-15,50,1,.66666669,9
442,Chase Buchanan,30-30,50,1,.42857143,7
442,Chase Buchanan,30-40,50,1,.40000001,5
442,Chase Buchanan,40-0,50,1,.75,4
442,Chase Buchanan,40-15,50,1,.5714286,7
442,Chase Buchanan,40-30,50,1,.66666669,6
442,Chase Buchanan,40-40,50,1,.75,4
442,Chase Buchanan,40-50,50,1,0,1
442,Chase Buchanan,50-40,50,1,1,3
443,Sanam Singh,0-0,50,1,.45454547,11
443,Sanam Singh,0-15,50,1,.5,6
443,Sanam Singh,0-30,50,1,.33333334,3
443,Sanam Singh,0-40,50,1,1,2
443,Sanam Singh,15-0,50,1,.40000001,5
443,Sanam Singh,15-15,50,1,.33333334,6
443,Sanam Singh,15-30,50,1,.40000001,5
443,Sanam Singh,15-40,50,1,.60000002,5
443,Sanam Singh,30-0,50,1,1,2
443,Sanam Singh,30-15,50,1,.5,2
443,Sanam Singh,30-30,50,1,.33333334,3
443,Sanam Singh,30-40,50,1,.60000002,5
443,Sanam Singh,40-0,50,1,.5,2
443,Sanam Singh,40-15,50,1,.5,2
443,Sanam Singh,40-30,50,1,.5,2
443,Sanam Singh,40-40,50,1,.75,4
443,Sanam Singh,40-50,50,1,1,1
443,Sanam Singh,50-40,50,1,.66666669,3
444,Mardy Fish,0-0,50,1,.5840708,339
444,Mardy Fish,0-15,50,1,.54609931,141
444,Mardy Fish,0-30,50,1,.625,64
444,Mardy Fish,0-40,50,1,.58333331,24
444,Mardy Fish,15-0,50,1,.62626261,198
444,Mardy Fish,15-15,50,1,.64238411,151
444,Mardy Fish,15-30,50,1,.63829786,94
444,Mardy Fish,15-40,50,1,.72916669,48
444,Mardy Fish,30-0,50,1,.64516127,124
444,Mardy Fish,30-15,50,1,.65248227,141
444,Mardy Fish,30-30,50,1,.72477067,109
444,Mardy Fish,30-40,50,1,.60000002,65
444,Mardy Fish,40-0,50,1,.61250001,80
444,Mardy Fish,40-15,50,1,.69918698,123
444,Mardy Fish,40-30,50,1,.57758623,116
444,Mardy Fish,40-40,50,1,.64772725,88
444,Mardy Fish,40-50,50,1,.71428573,42
444,Mardy Fish,50-40,50,1,.67532468,77
446,Malek Jaziri,0-0,50,1,.50902528,277
446,Malek Jaziri,0-15,50,1,.57352942,136
446,Malek Jaziri,0-30,50,1,.58620691,58
446,Malek Jaziri,0-40,50,1,.58333331,24
446,Malek Jaziri,15-0,50,1,.5673759,141
446,Malek Jaziri,15-15,50,1,.60431653,139
446,Malek Jaziri,15-30,50,1,.56179774,89
446,Malek Jaziri,15-40,50,1,.56603771,53
446,Malek Jaziri,30-0,50,1,.60000002,80
446,Malek Jaziri,30-15,50,1,.59482759,116
446,Malek Jaziri,30-30,50,1,.63917524,97
446,Malek Jaziri,30-40,50,1,.61538464,65
446,Malek Jaziri,40-0,50,1,.60416669,48
446,Malek Jaziri,40-15,50,1,.55681819,88
446,Malek Jaziri,40-30,50,1,.61386138,101
446,Malek Jaziri,40-40,50,1,.54430377,79
446,Malek Jaziri,40-50,50,1,.57446808,47
446,Malek Jaziri,50-40,50,1,.55555558,63
453,Ilija Bozoljac,15-0,50,1,1,1
456,Konstantin Kravchuk,0-0,50,1,.66666669,48
456,Konstantin Kravchuk,0-15,50,1,.625,16
456,Konstantin Kravchuk,0-30,50,1,.66666669,6
456,Konstantin Kravchuk,0-40,50,1,0,2
456,Konstantin Kravchuk,15-0,50,1,.57575756,33
456,Konstantin Kravchuk,15-15,50,1,.58333331,24
456,Konstantin Kravchuk,15-30,50,1,.5,14
456,Konstantin Kravchuk,15-40,50,1,.5714286,7
456,Konstantin Kravchuk,30-0,50,1,.64705884,17
456,Konstantin Kravchuk,30-15,50,1,.5,20
456,Konstantin Kravchuk,30-30,50,1,.82352942,17
456,Konstantin Kravchuk,30-40,50,1,.42857143,7
456,Konstantin Kravchuk,40-0,50,1,.66666669,12
456,Konstantin Kravchuk,40-15,50,1,.5714286,14
456,Konstantin Kravchuk,40-30,50,1,.5,20
456,Konstantin Kravchuk,40-40,50,1,.46153846,13
456,Konstantin Kravchuk,40-50,50,1,.375,8
456,Konstantin Kravchuk,50-40,50,1,.71428573,7
460,Milos Raonic,0-0,50,1,.71328264,1709
460,Milos Raonic,0-15,50,1,.68163264,490
460,Milos Raonic,0-30,50,1,.65384614,156
460,Milos Raonic,0-40,50,1,.7037037,54
460,Milos Raonic,15-0,50,1,.69293922,1218
460,Milos Raonic,15-15,50,1,.73446327,708
460,Milos Raonic,15-30,50,1,.66206896,290
460,Milos Raonic,15-40,50,1,.74264705,136
460,Milos Raonic,30-0,50,1,.68009478,844
460,Milos Raonic,30-15,50,1,.66835445,790
460,Milos Raonic,30-30,50,1,.71302426,453
460,Milos Raonic,30-40,50,1,.72727275,231
460,Milos Raonic,40-0,50,1,.72996515,574
460,Milos Raonic,40-15,50,1,.70571011,683
460,Milos Raonic,40-30,50,1,.68952382,525
460,Milos Raonic,40-40,50,1,.68277943,331
460,Milos Raonic,40-50,50,1,.68309861,142
460,Milos Raonic,50-40,50,1,.69791669,288
464,Frederico Gil,0-0,50,1,.62195122,82
464,Frederico Gil,0-15,50,1,.45161289,31
464,Frederico Gil,0-30,50,1,.70588237,17
464,Frederico Gil,0-40,50,1,.80000001,5
464,Frederico Gil,15-0,50,1,.58823532,51
464,Frederico Gil,15-15,50,1,.71428573,35
464,Frederico Gil,15-30,50,1,.59090906,22
464,Frederico Gil,15-40,50,1,.76923078,13
464,Frederico Gil,30-0,50,1,.60000002,30
464,Frederico Gil,30-15,50,1,.51351351,37
464,Frederico Gil,30-30,50,1,.45161289,31
464,Frederico Gil,30-40,50,1,.5925926,27
464,Frederico Gil,40-0,50,1,.55555558,18
464,Frederico Gil,40-15,50,1,.7037037,27
464,Frederico Gil,40-30,50,1,.81818181,22
464,Frederico Gil,40-40,50,1,.40000001,20
464,Frederico Gil,40-50,50,1,.66666669,12
464,Frederico Gil,50-40,50,1,.66666669,15
465,Dmitry Tursunov,0-0,50,1,.61186439,590
465,Dmitry Tursunov,0-15,50,1,.60262007,229
465,Dmitry Tursunov,0-30,50,1,.62637365,91
465,Dmitry Tursunov,0-40,50,1,.70588237,34
465,Dmitry Tursunov,15-0,50,1,.56786704,361
465,Dmitry Tursunov,15-15,50,1,.66326529,294
465,Dmitry Tursunov,15-30,50,1,.56410259,156
465,Dmitry Tursunov,15-40,50,1,.65217394,92
465,Dmitry Tursunov,30-0,50,1,.59512198,205
465,Dmitry Tursunov,30-15,50,1,.61870503,278
465,Dmitry Tursunov,30-30,50,1,.65463918,194
465,Dmitry Tursunov,30-40,50,1,.63779527,127
465,Dmitry Tursunov,40-0,50,1,.63934427,122
465,Dmitry Tursunov,40-15,50,1,.61574072,216
465,Dmitry Tursunov,40-30,50,1,.61428571,210
465,Dmitry Tursunov,40-40,50,1,.62962961,162
465,Dmitry Tursunov,40-50,50,1,.61250001,80
465,Dmitry Tursunov,50-40,50,1,.65185183,135
466,Jerzy Janowicz,0-0,50,1,.65319866,891
466,Jerzy Janowicz,0-15,50,1,.61949688,318
466,Jerzy Janowicz,0-30,50,1,.66393441,122
466,Jerzy Janowicz,0-40,50,1,.73170733,41
466,Jerzy Janowicz,15-0,50,1,.62607205,583
466,Jerzy Janowicz,15-15,50,1,.64648908,413
466,Jerzy Janowicz,15-30,50,1,.59911895,227
466,Jerzy Janowicz,15-40,50,1,.66942149,121
466,Jerzy Janowicz,30-0,50,1,.66027397,365
466,Jerzy Janowicz,30-15,50,1,.63520408,392
466,Jerzy Janowicz,30-30,50,1,.64981949,277
466,Jerzy Janowicz,30-40,50,1,.59659094,176
466,Jerzy Janowicz,40-0,50,1,.65560168,241
466,Jerzy Janowicz,40-15,50,1,.70783132,332
466,Jerzy Janowicz,40-30,50,1,.69003689,271
466,Jerzy Janowicz,40-40,50,1,.62105262,190
466,Jerzy Janowicz,40-50,50,1,.6122449,98
466,Jerzy Janowicz,50-40,50,1,.64625853,147
469,Taylor Harry Fritz,0-0,50,1,.8888889,9
469,Taylor Harry Fritz,0-15,50,1,0,1
469,Taylor Harry Fritz,0-30,50,1,0,1
469,Taylor Harry Fritz,0-40,50,1,0,1
469,Taylor Harry Fritz,15-0,50,1,.5,8
469,Taylor Harry Fritz,15-15,50,1,.25,4
469,Taylor Harry Fritz,15-30,50,1,.66666669,3
469,Taylor Harry Fritz,15-40,50,1,1,1
469,Taylor Harry Fritz,30-0,50,1,.75,4
469,Taylor Harry Fritz,30-15,50,1,1,2
469,Taylor Harry Fritz,30-30,50,1,.5,2
469,Taylor Harry Fritz,30-40,50,1,.5,2
469,Taylor Harry Fritz,40-0,50,1,.33333334,3
469,Taylor Harry Fritz,40-15,50,1,.25,4
469,Taylor Harry Fritz,40-30,50,1,.25,4
469,Taylor Harry Fritz,40-40,50,1,.75,4
469,Taylor Harry Fritz,40-50,50,1,1,1
469,Taylor Harry Fritz,50-40,50,1,.75,4
472,Andrey Kuznetsov,0-0,50,1,.58803988,301
472,Andrey Kuznetsov,0-15,50,1,.46774194,124
472,Andrey Kuznetsov,0-30,50,1,.66666669,66
472,Andrey Kuznetsov,0-40,50,1,.63636363,22
472,Andrey Kuznetsov,15-0,50,1,.59322035,177
472,Andrey Kuznetsov,15-15,50,1,.60000002,130
472,Andrey Kuznetsov,15-30,50,1,.59375,96
472,Andrey Kuznetsov,15-40,50,1,.50943398,53
472,Andrey Kuznetsov,30-0,50,1,.60952383,105
472,Andrey Kuznetsov,30-15,50,1,.5714286,119
472,Andrey Kuznetsov,30-30,50,1,.64814812,108
472,Andrey Kuznetsov,30-40,50,1,.58461541,65
472,Andrey Kuznetsov,40-0,50,1,.71875,64
472,Andrey Kuznetsov,40-15,50,1,.59302324,86
472,Andrey Kuznetsov,40-30,50,1,.56190479,105
472,Andrey Kuznetsov,40-40,50,1,.5,84
472,Andrey Kuznetsov,40-50,50,1,.68085104,47
472,Andrey Kuznetsov,50-40,50,1,.70769233,65
473,Juan Ignacio Chela,0-0,50,1,.421875,64
473,Juan Ignacio Chela,0-15,50,1,.54054052,37
473,Juan Ignacio Chela,0-30,50,1,.64705884,17
473,Juan Ignacio Chela,0-40,50,1,.5,6
473,Juan Ignacio Chela,15-0,50,1,.5925926,27
473,Juan Ignacio Chela,15-15,50,1,.51612902,31
473,Juan Ignacio Chela,15-30,50,1,.42307693,26
473,Juan Ignacio Chela,15-40,50,1,.6111111,18
473,Juan Ignacio Chela,30-0,50,1,.52941179,17
473,Juan Ignacio Chela,30-15,50,1,.54166669,24
473,Juan Ignacio Chela,30-30,50,1,.5,22
473,Juan Ignacio Chela,30-40,50,1,.5,22
473,Juan Ignacio Chela,40-0,50,1,.75,8
473,Juan Ignacio Chela,40-15,50,1,.66666669,15
473,Juan Ignacio Chela,40-30,50,1,.5,16
473,Juan Ignacio Chela,40-40,50,1,.52631581,19
473,Juan Ignacio Chela,40-50,50,1,.41666666,12
473,Juan Ignacio Chela,50-40,50,1,.5714286,14
477,Andreas Seppi,0-0,50,1,.61795408,1437
477,Andreas Seppi,0-15,50,1,.61636364,550
477,Andreas Seppi,0-30,50,1,.67772514,211
477,Andreas Seppi,0-40,50,1,.47058824,68
477,Andreas Seppi,15-0,50,1,.60022521,888
477,Andreas Seppi,15-15,50,1,.59365994,694
477,Andreas Seppi,15-30,50,1,.56367922,424
477,Andreas Seppi,15-40,50,1,.59447002,217
477,Andreas Seppi,30-0,50,1,.65666044,533
477,Andreas Seppi,30-15,50,1,.6134454,595
477,Andreas Seppi,30-30,50,1,.56808513,470
477,Andreas Seppi,30-40,50,1,.53915662,332
477,Andreas Seppi,40-0,50,1,.64857143,350
477,Andreas Seppi,40-15,50,1,.64344263,488
477,Andreas Seppi,40-30,50,1,.63492066,441
477,Andreas Seppi,40-40,50,1,.64411765,340
477,Andreas Seppi,40-50,50,1,.66265059,166
477,Andreas Seppi,50-40,50,1,.625,288
480,Steve Darcis,0-0,50,1,.60997069,341
480,Steve Darcis,0-15,50,1,.56818181,132
480,Steve Darcis,0-30,50,1,.66666669,57
480,Steve Darcis,0-40,50,1,.7368421,19
480,Steve Darcis,15-0,50,1,.55288464,208
480,Steve Darcis,15-15,50,1,.63905323,169
480,Steve Darcis,15-30,50,1,.49494949,99
480,Steve Darcis,15-40,50,1,.625,64
480,Steve Darcis,30-0,50,1,.60869563,115
480,Steve Darcis,30-15,50,1,.58823532,153
480,Steve Darcis,30-30,50,1,.6339286,112
480,Steve Darcis,30-40,50,1,.58024693,81
480,Steve Darcis,40-0,50,1,.65714288,70
480,Steve Darcis,40-15,50,1,.7719298,114
480,Steve Darcis,40-30,50,1,.59793812,97
480,Steve Darcis,40-40,50,1,.62790698,86
480,Steve Darcis,40-50,50,1,.5714286,42
480,Steve Darcis,50-40,50,1,.64179105,67
482,Eric Prodon,0-0,50,1,.54545456,22
482,Eric Prodon,0-15,50,1,.40000001,10
482,Eric Prodon,0-30,50,1,.16666667,6
482,Eric Prodon,0-40,50,1,.60000002,5
482,Eric Prodon,15-0,50,1,.58333331,12
482,Eric Prodon,15-15,50,1,.22222222,9
482,Eric Prodon,15-30,50,1,.375,8
482,Eric Prodon,15-40,50,1,.5,8
482,Eric Prodon,30-0,50,1,.42857143,7
482,Eric Prodon,30-15,50,1,.5,6
482,Eric Prodon,30-30,50,1,.66666669,6
482,Eric Prodon,30-40,50,1,.66666669,6
482,Eric Prodon,40-0,50,1,0,3
482,Eric Prodon,40-15,50,1,.33333334,6
482,Eric Prodon,40-30,50,1,.5,8
482,Eric Prodon,40-40,50,1,.375,8
482,Eric Prodon,40-50,50,1,.5,6
482,Eric Prodon,50-40,50,1,.2,5
484,Brydan Klein,0-0,50,1,.58333331,12
484,Brydan Klein,0-15,50,1,.2,5
484,Brydan Klein,0-30,50,1,.5,4
484,Brydan Klein,0-40,50,1,.5,2
484,Brydan Klein,15-0,50,1,.85714287,7
484,Brydan Klein,15-15,50,1,0,2
484,Brydan Klein,15-30,50,1,.75,4
484,Brydan Klein,15-40,50,1,.5,2
484,Brydan Klein,30-0,50,1,.66666669,6
484,Brydan Klein,30-15,50,1,1,2
484,Brydan Klein,30-30,50,1,.33333334,3
484,Brydan Klein,30-40,50,1,.33333334,3
484,Brydan Klein,40-0,50,1,0,4
484,Brydan Klein,40-15,50,1,.83333331,6
484,Brydan Klein,40-30,50,1,.5,2
484,Brydan Klein,40-40,50,1,.5,2
484,Brydan Klein,40-50,50,1,1,1
484,Brydan Klein,50-40,50,1,1,1
485,Gerald Melzer,0-0,50,1,.59183675,49
485,Gerald Melzer,0-15,50,1,.5,20
485,Gerald Melzer,0-30,50,1,.5,10
485,Gerald Melzer,0-40,50,1,.60000002,5
485,Gerald Melzer,15-0,50,1,.7241379,29
485,Gerald Melzer,15-15,50,1,.72222221,18
485,Gerald Melzer,15-30,50,1,.69999999,10
485,Gerald Melzer,15-40,50,1,.5,6
485,Gerald Melzer,30-0,50,1,.52380955,21
485,Gerald Melzer,30-15,50,1,.65217394,23
485,Gerald Melzer,30-30,50,1,.33333334,15
485,Gerald Melzer,30-40,50,1,.69230771,13
485,Gerald Melzer,40-0,50,1,.45454547,11
485,Gerald Melzer,40-15,50,1,.61904764,21
485,Gerald Melzer,40-30,50,1,.69230771,13
485,Gerald Melzer,40-40,50,1,.61538464,13
485,Gerald Melzer,40-50,50,1,.71428573,7
485,Gerald Melzer,50-40,50,1,.66666669,12
491,Matthias Bachinger,0-0,50,1,.68627453,204
491,Matthias Bachinger,0-15,50,1,.59375,64
491,Matthias Bachinger,0-30,50,1,.57692307,26
491,Matthias Bachinger,0-40,50,1,.72727275,11
491,Matthias Bachinger,15-0,50,1,.58571428,140
491,Matthias Bachinger,15-15,50,1,.63541669,96
491,Matthias Bachinger,15-30,50,1,.56,50
491,Matthias Bachinger,15-40,50,1,.56666666,30
491,Matthias Bachinger,30-0,50,1,.62195122,82
491,Matthias Bachinger,30-15,50,1,.61956519,92
491,Matthias Bachinger,30-30,50,1,.6825397,63
491,Matthias Bachinger,30-40,50,1,.75675678,37
491,Matthias Bachinger,40-0,50,1,.68627453,51
491,Matthias Bachinger,40-15,50,1,.52054793,73
491,Matthias Bachinger,40-30,50,1,.66666669,78
491,Matthias Bachinger,40-40,50,1,.55555558,54
491,Matthias Bachinger,40-50,50,1,.54545456,33
491,Matthias Bachinger,50-40,50,1,.56097561,41
492,Evgeny Korolev,0-0,50,1,.57692307,52
492,Evgeny Korolev,0-15,50,1,.5,22
492,Evgeny Korolev,0-30,50,1,.54545456,11
492,Evgeny Korolev,0-40,50,1,.60000002,5
